127.0.0.1 - - [12/Mar/2020:15:34:17 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 200 1277
127.0.0.1 - - [12/Mar/2020:15:34:17 +0530] "GET /jenkins/static/02780800/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:17 +0530] "GET /jenkins/static/02780800/scripts/yui/container/assets/container.css HTTP/1.1" 200 2306
127.0.0.1 - - [12/Mar/2020:15:34:17 +0530] "GET /jenkins/static/02780800/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:17 +0530] "GET /jenkins/static/02780800/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 200 16551
127.0.0.1 - - [12/Mar/2020:15:34:17 +0530] "GET /jenkins/adjuncts/02780800/org/kohsuke/stapler/bind.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/assets/jquery-detached/jsmodules/jquery2.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/images/headshot.png HTTP/1.1" 200 2409
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/images/title.png HTTP/1.1" 200 2510
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/images/16x16/help.png HTTP/1.1" 200 763
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/images/16x16/search.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.js HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/adjuncts/02780800/lib/layout/breadcrumbs.css HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/images/48x48/error.png HTTP/1.1" 304 -
127.0.0.1 - - [12/Mar/2020:15:34:18 +0530] "GET /jenkins/static/02780800/favicon.ico HTTP/1.1" 200 17542
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/ HTTP/1.1" 500 1996
127.0.0.1 - - [12/Mar/2020:15:34:28 +0530] "GET /jenkins/static/02780800/scripts/prototype.js HTTP/1.1" 304 -
